date,kind,ts_code,name,weight,nav
2020-05-22,weekly,513050.SH,中概互联ETF,0.2971289185469019,1000000.0
2020-05-22,weekly,159934.SZ,黄金ETF易方达,0.34863975070903436,1000000.0
2020-05-22,weekly,518880.SH,黄金ETF,0.3542313307440638,1000000.0
2020-05-29,weekly,513050.SH,中概互联ETF,0.26492350953946475,997527.5692901497
2020-05-29,weekly,159934.SZ,黄金ETF易方达,0.3154361907711735,997527.5692901497
2020-05-29,weekly,518880.SH,黄金ETF,0.32063657684832486,997527.5692901497
2020-06-05,weekly,513050.SH,中概互联ETF,0.27893017986794677,1007962.3778626865
2020-06-05,weekly,159985.SZ,豆粕ETF华夏,0.40533774192615807,1007962.3778626865
2020-06-05,weekly,159980.SZ,有色ETF大成,0.31573207820589505,1007962.3778626865
2020-06-12,weekly,513050.SH,中概互联ETF,0.2791032821744999,1014056.7313186113
2020-06-12,weekly,159980.SZ,有色ETF大成,0.3168311130978076,1014056.7313186113
2020-06-12,weekly,159985.SZ,豆粕ETF华夏,0.4040656047276925,1014056.7313186113
2020-06-19,weekly,513050.SH,中概互联ETF,0.26518060823217693,1033434.1839128474
2020-06-19,weekly,159980.SZ,有色ETF大成,0.30923715542234953,1033434.1839128474
2020-06-19,weekly,159985.SZ,豆粕ETF华夏,0.39787287494631274,1033434.1839128474
2020-07-03,weekly,513050.SH,中概互联ETF,0.28316155873061305,1069922.6762899135
2020-07-03,weekly,159980.SZ,有色ETF大成,0.34055117435078947,1069922.6762899135
2020-07-03,weekly,518880.SH,黄金ETF,0.3762872669185975,1069922.6762899135
2020-07-10,weekly,513050.SH,中概互联ETF,0.25987907180866215,1100804.238394833
2020-07-10,weekly,159980.SZ,有色ETF大成,0.315749448216877,1100804.238394833
2020-07-10,weekly,159985.SZ,豆粕ETF华夏,0.3984154113505129,1100804.238394833
2020-07-17,weekly,159980.SZ,有色ETF大成,0.22265579240369612,1085850.8647871264
2020-07-17,weekly,515210.SH,钢铁ETF国泰,0.20869349977977664,1085850.8647871264
2020-07-17,weekly,159985.SZ,豆粕ETF华夏,0.29331169063985435,1085850.8647871264
2020-07-24,weekly,159980.SZ,有色ETF大成,0.2599717071205143,1098374.4498767904
2020-07-24,weekly,159985.SZ,豆粕ETF华夏,0.34055635251381405,1098374.4498767904
2020-07-24,weekly,518880.SH,黄金ETF,0.2994719403656716,1098374.4498767904
2020-07-24,weekly,159920.SZ,恒生ETF,0.09999999999999998,1098374.4498767904
2020-07-31,weekly,518880.SH,黄金ETF,0.2822936240037174,1106393.6588248634
2020-07-31,weekly,159934.SZ,黄金ETF易方达,0.27743519153022667,1106393.6588248634
2020-07-31,weekly,159980.SZ,有色ETF大成,0.24767236373705018,1106393.6588248634
2020-07-31,weekly,159920.SZ,恒生ETF,0.08971124214122156,1106393.6588248634
2020-08-07,weekly,159934.SZ,黄金ETF易方达,0.2639194719740528,1131340.2354505532
2020-08-07,weekly,518880.SH,黄金ETF,0.26836103964478797,1131340.2354505532
2020-08-07,weekly,159980.SZ,有色ETF大成,0.23872308933749206,1131340.2354505532
2020-08-07,weekly,159920.SZ,恒生ETF,0.08566706677292583,1131340.2354505532
2020-08-14,weekly,513500.SH,标普500ETF,0.20832960518280616,1089855.1153413535
2020-08-14,weekly,159980.SZ,有色ETF大成,0.26690659074671574,1089855.1153413535
2020-08-14,weekly,518880.SH,黄金ETF,0.2710328896533225,1089855.1153413535
2020-08-21,weekly,513500.SH,标普500ETF,0.4395017691985697,1097222.2725008815
2020-08-21,weekly,159980.SZ,有色ETF大成,0.5604982308014304,1097222.2725008815
2020-08-28,weekly,513500.SH,标普500ETF,0.25462583249825566,1123801.0905446855
2020-08-28,weekly,159980.SZ,有色ETF大成,0.3276257672499385,1123801.0905446855
2020-08-28,weekly,159985.SZ,豆粕ETF华夏,0.4177484002518058,1123801.0905446855
2020-09-04,weekly,159980.SZ,有色ETF大成,0.3985653781996181,1131241.939565441
2020-09-04,weekly,159985.SZ,豆粕ETF华夏,0.5014346218003819,1131241.939565441
2020-09-04,weekly,159920.SZ,恒生ETF,0.09999999999999998,1131241.939565441
2020-09-11,weekly,159985.SZ,豆粕ETF华夏,0.5002101969916023,1135185.5088965746
2020-09-11,weekly,159980.SZ,有色ETF大成,0.3997898030083978,1135185.5088965746
2020-09-11,weekly,159920.SZ,恒生ETF,0.09999999999999998,1135185.5088965746
2020-09-18,weekly,159985.SZ,豆粕ETF华夏,0.5763442339181308,1162306.4526310277
2020-09-18,weekly,159920.SZ,恒生ETF,0.06403824821312563,1162306.4526310277
2020-09-25,weekly,159985.SZ,豆粕ETF华夏,0.5380301793256117,1139643.2611583716
2020-09-25,weekly,159920.SZ,恒生ETF,0.05978113103617907,1139643.2611583716
2020-10-09,weekly,159985.SZ,豆粕ETF华夏,0.3989411398326084,1179795.083011989
2020-10-09,weekly,159920.SZ,恒生ETF,0.04432679331473426,1179795.083011989
2020-10-16,weekly,159985.SZ,豆粕ETF华夏,0.38761904516895507,1182029.0832412587
2020-10-16,weekly,159920.SZ,恒生ETF,0.043068782796550555,1182029.0832412587
2020-10-23,weekly,159985.SZ,豆粕ETF华夏,0.26617036277971357,1177392.488441636
2020-10-23,weekly,159920.SZ,恒生ETF,0.22183404801259932,1177392.488441636
2020-10-23,weekly,159980.SZ,有色ETF大成,0.2350638413787679,1177392.488441636
2020-10-30,weekly,159985.SZ,豆粕ETF华夏,0.30690523547511367,1163060.006257738
2020-10-30,weekly,159980.SZ,有色ETF大成,0.27834857291808135,1163060.006257738
2020-10-30,weekly,159920.SZ,恒生ETF,0.2527155200376924,1163060.006257738
2020-11-06,weekly,159920.SZ,恒生ETF,0.45565770471069084,1190228.4236013598
2020-11-06,weekly,159980.SZ,有色ETF大成,0.5023804357932236,1190228.4236013598
2020-11-13,weekly,159920.SZ,恒生ETF,0.3044474224746536,1210908.749597647
2020-11-13,weekly,159980.SZ,有色ETF大成,0.33499758248563133,1210908.749597647
2020-11-13,weekly,159985.SZ,豆粕ETF华夏,0.360554995039715,1210908.749597647
2020-11-20,weekly,159920.SZ,恒生ETF,0.30666503244344184,1230118.9944842649
2020-11-20,weekly,159980.SZ,有色ETF大成,0.33179193909965815,1230118.9944842649
2020-11-20,weekly,159985.SZ,豆粕ETF华夏,0.3615430284569,1230118.9944842649
2020-11-27,weekly,159980.SZ,有色ETF大成,0.3304134709151058,1251674.4554578015
2020-11-27,weekly,159985.SZ,豆粕ETF华夏,0.3669068518009389,1251674.4554578015
2020-11-27,weekly,159920.SZ,恒生ETF,0.3026796772839553,1251674.4554578015
2020-12-04,weekly,159980.SZ,有色ETF大成,0.3536590632492208,1233531.9340803297
2020-12-04,weekly,513500.SH,标普500ETF,0.2563655727696176,1233531.9340803297
2020-12-04,weekly,159985.SZ,豆粕ETF华夏,0.3899753639811616,1233531.9340803297
