date,kind,ts_code,name,weight,nav
2021-08-20,weekly_regime,511260.SH,十年国债ETF国泰,0.2,2205516.261558943
2021-08-20,weekly_regime,515080.SH,中证红利ETF招商,0.15,2205516.261558943
2021-08-20,weekly_regime,515220.SH,煤炭ETF国泰,0.15,2205516.261558943
2021-08-27,weekly,513500.SH,标普500ETF,0.34056269715038934,2265079.9416694543
2021-08-27,weekly,518880.SH,黄金ETF,0.33121258098214695,2265079.9416694543
2021-08-27,weekly,159934.SZ,黄金ETF易方达,0.3282247218674638,2265079.9416694543
2021-09-03,weekly,518880.SH,黄金ETF,0.33292807341071917,2272325.961428498
2021-09-03,weekly,159934.SZ,黄金ETF易方达,0.3295764831446929,2272325.961428498
2021-09-03,weekly,513500.SH,标普500ETF,0.337495443444588,2272325.961428498
2021-09-10,weekly,159980.SZ,有色ETF大成,0.23677051373910246,2255422.43804103
2021-09-10,weekly,513500.SH,标普500ETF,0.3858635215322345,2255422.43804103
2021-09-10,weekly,518880.SH,黄金ETF,0.37736596472866296,2255422.43804103
2021-09-17,weekly,159980.SZ,有色ETF大成,0.47282425509151765,2228893.9776568087
2021-09-17,weekly,159985.SZ,豆粕ETF华夏,0.4271757449084824,2228893.9776568087
2021-09-17,weekly,513500.SH,标普500ETF,0.09999999999999998,2228893.9776568087
2021-09-24,weekly,159980.SZ,有色ETF大成,0.4741726134440806,2219362.535556275
2021-09-24,weekly,159985.SZ,豆粕ETF华夏,0.4258273865559194,2219362.535556275
2021-09-24,weekly,513500.SH,标普500ETF,0.09999999999999998,2219362.535556275
2021-10-08,weekly,159867.SZ,畜牧ETF,0.4179375988020909,2165512.0587920975
2021-10-08,weekly,159980.SZ,有色ETF大成,0.4431636820888194,2165512.0587920975
2021-10-15,weekly,159867.SZ,畜牧ETF,0.3807637513815531,2186141.501395844
2021-10-15,weekly,159980.SZ,有色ETF大成,0.39896660199850204,2186141.501395844
2021-10-22,weekly,159867.SZ,畜牧ETF,0.2539958583209844,2194305.2843007
2021-10-22,weekly,159980.SZ,有色ETF大成,0.26359627416315623,2194305.2843007
2021-10-22,weekly,518880.SH,黄金ETF,0.46190161291780113,2194305.2843007
2021-10-29,weekly,518880.SH,黄金ETF,0.35160693174354574,2173269.18096656
2021-10-29,weekly,159934.SZ,黄金ETF易方达,0.3485020470584869,2173269.18096656
2021-10-29,weekly,159980.SZ,有色ETF大成,0.1998910211979675,2173269.18096656
2021-10-29,weekly,159867.SZ,畜牧ETF,0.09999999999999998,2173269.18096656
2021-11-05,weekly,159867.SZ,畜牧ETF,0.21365156333158333,2181467.7073064204
2021-11-05,weekly,159934.SZ,黄金ETF易方达,0.3918343857324104,2181467.7073064204
2021-11-05,weekly,518880.SH,黄金ETF,0.3945140509360063,2181467.7073064204
2021-11-12,weekly,159867.SZ,畜牧ETF,0.21466770574109786,2234295.830646981
2021-11-12,weekly,518880.SH,黄金ETF,0.39377539094066955,2234295.830646981
2021-11-12,weekly,159934.SZ,黄金ETF易方达,0.39155690331823256,2234295.830646981
2021-11-19,weekly,159867.SZ,畜牧ETF,0.2085969078727149,2233336.784529158
2021-11-19,weekly,518880.SH,黄金ETF,0.3965081094801139,2233336.784529158
2021-11-19,weekly,159934.SZ,黄金ETF易方达,0.3948949826471711,2233336.784529158
2021-11-26,weekly,159985.SZ,豆粕ETF华夏,0.21009633428841587,2164507.249935501
2021-11-26,weekly,518880.SH,黄金ETF,0.3453398650780547,2164507.249935501
2021-11-26,weekly,159934.SZ,黄金ETF易方达,0.34456380063352954,2164507.249935501
2021-11-26,weekly,159867.SZ,畜牧ETF,0.09999999999999998,2164507.249935501
2021-12-03,weekly,159985.SZ,豆粕ETF华夏,0.46933566117686615,2148865.7984721097
2021-12-03,weekly,159980.SZ,有色ETF大成,0.430664338823134,2148865.7984721097
2021-12-03,weekly,159867.SZ,畜牧ETF,0.09999999999999998,2148865.7984721097
2021-12-10,weekly,159985.SZ,豆粕ETF华夏,0.46518741381551865,2162910.048387232
2021-12-10,weekly,159980.SZ,有色ETF大成,0.4348125861844815,2162910.048387232
2021-12-10,weekly,159867.SZ,畜牧ETF,0.09999999999999998,2162910.048387232
2021-12-17,weekly,159985.SZ,豆粕ETF华夏,0.8055833048612978,2182178.6964879036
2021-12-17,weekly,159867.SZ,畜牧ETF,0.08950925609569974,2182178.6964879036
2021-12-24,weekly,159985.SZ,豆粕ETF华夏,0.35772230712070824,2244348.519459052
2021-12-24,weekly,159867.SZ,畜牧ETF,0.30630604127780986,2244348.519459052
2021-12-24,weekly,159980.SZ,有色ETF大成,0.33597165160148185,2244348.519459052
2021-12-31,weekly,159867.SZ,畜牧ETF,0.30015812147207116,2237849.9324541236
2021-12-31,weekly,159985.SZ,豆粕ETF华夏,0.36550113830561487,2237849.9324541236
2021-12-31,weekly,159980.SZ,有色ETF大成,0.33434074022231397,2237849.9324541236
2022-01-07,weekly,159867.SZ,畜牧ETF,0.2736544923321109,2255167.183515408
2022-01-07,weekly,159985.SZ,豆粕ETF华夏,0.33884536775671553,2255167.183515408
