date,kind,ts_code,name,weight,nav
2022-10-21,weekly,518880.SH,黄金ETF,0.40801175017223884,1531829.0769107752
2022-10-21,weekly,159985.SZ,豆粕ETF华夏,0.18461295632890007,1531829.0769107752
2022-10-28,weekly_regime,518880.SH,黄金ETF,1.0,1549905.0231273172
2022-11-04,weekly,159985.SZ,豆粕ETF华夏,0.24561997421896437,1542500.7896067365
2022-11-04,weekly,159980.SZ,有色ETF大成,0.2407585516297016,1542500.7896067365
2022-11-04,weekly,159934.SZ,黄金ETF易方达,0.513621474151334,1542500.7896067365
2022-11-11,weekly,159985.SZ,豆粕ETF华夏,0.24738470607376703,1596426.8287450108
2022-11-11,weekly,159980.SZ,有色ETF大成,0.2418370262804472,1596426.8287450108
2022-11-11,weekly,518880.SH,黄金ETF,0.5107782676457858,1596426.8287450108
2022-11-18,weekly,159980.SZ,有色ETF大成,0.24331586985199644,1580152.0171879309
2022-11-18,weekly,515210.SH,钢铁ETF国泰,0.23247546531739002,1580152.0171879309
2022-11-18,weekly,159934.SZ,黄金ETF易方达,0.5242086648306135,1580152.0171879309
2022-11-25,weekly,159980.SZ,有色ETF大成,0.18340265638202702,1586049.5280662943
2022-11-25,weekly,159934.SZ,黄金ETF易方达,0.41042167269594887,1586049.5280662943
2022-11-25,weekly,518880.SH,黄金ETF,0.40617567092202406,1586049.5280662943
2022-12-02,weekly,159934.SZ,黄金ETF易方达,0.4099746704395198,1597893.2305095126
2022-12-02,weekly,518880.SH,黄金ETF,0.40486966605055114,1597893.2305095126
2022-12-02,weekly,159980.SZ,有色ETF大成,0.18515566350992896,1597893.2305095126
2022-12-09,weekly,159985.SZ,豆粕ETF华夏,0.49706492543723463,1587658.7579361058
2022-12-09,weekly,159980.SZ,有色ETF大成,0.5029350745627655,1587658.7579361058
2022-12-16,weekly,159985.SZ,豆粕ETF华夏,0.5001641798713027,1551051.8693389967
2022-12-16,weekly,159980.SZ,有色ETF大成,0.4998358201286974,1551051.8693389967
2022-12-23,weekly_regime,518880.SH,黄金ETF,1.0,1561935.17782618
2022-12-30,weekly_regime,518880.SH,黄金ETF,1.0,1575392.8204821304
2023-01-06,weekly,159985.SZ,豆粕ETF华夏,0.18410011661902667,1569859.579266187
2023-01-06,weekly,159934.SZ,黄金ETF易方达,0.41135464007168804,1569859.579266187
