date,kind,ts_code,name,weight,nav
2024-05-24,weekly,513100.SH,纳指ETF,0.3145242189011974,1000000.0
2024-05-24,weekly,159985.SZ,豆粕ETF华夏,0.3038404150310845,1000000.0
2024-05-24,weekly,513500.SH,标普500ETF,0.381635366067718,1000000.0
2024-05-31,weekly,513100.SH,纳指ETF,0.29041289625881495,987402.840792807
2024-05-31,weekly,513500.SH,标普500ETF,0.35089216986214805,987402.840792807
2024-05-31,weekly,518880.SH,黄金ETF,0.358694933879037,987402.840792807
2024-06-07,weekly,513100.SH,纳指ETF,0.4543663068875849,1013824.9368912189
2024-06-07,weekly,513500.SH,标普500ETF,0.545633693112415,1013824.9368912189
2024-06-14,weekly,513100.SH,纳指ETF,0.45144517991768984,1033181.5018626077
2024-06-14,weekly,513500.SH,标普500ETF,0.54855482008231,1033181.5018626077
2024-06-21,weekly,513100.SH,纳指ETF,0.44903778519054005,1041325.449761121
2024-06-21,weekly,513500.SH,标普500ETF,0.5509622148094598,1041325.449761121
2024-06-28,weekly,513100.SH,纳指ETF,0.44748537346056794,1066469.697521686
2024-06-28,weekly,513500.SH,标普500ETF,0.5525146265394321,1066469.697521686
2024-07-05,weekly,513100.SH,纳指ETF,0.2918593808841934,1090516.5590570422
2024-07-05,weekly,513500.SH,标普500ETF,0.35829150756764355,1090516.5590570422
2024-07-05,weekly,159934.SZ,黄金ETF易方达,0.349849111548163,1090516.5590570422
2024-07-12,weekly,513100.SH,纳指ETF,0.2780432071272457,1083581.4636924705
2024-07-12,weekly,513500.SH,标普500ETF,0.3614958620707936,1083581.4636924705
2024-07-12,weekly,518880.SH,黄金ETF,0.3604609308019608,1083581.4636924705
2024-07-19,weekly,512800.SH,银行ETF华宝,0.32901727785815943,1078433.2792806302
2024-07-19,weekly,518880.SH,黄金ETF,0.33887050060932533,1078433.2792806302
2024-07-19,weekly,513500.SH,标普500ETF,0.33211222153251513,1078433.2792806302
2024-07-26,weekly,512800.SH,银行ETF华宝,0.4949017766596723,1053275.937595874
2024-07-26,weekly,518880.SH,黄金ETF,0.5050982233403277,1053275.937595874
2024-08-02,weekly,518880.SH,黄金ETF,0.5062106100878205,1070807.2885447647
2024-08-02,weekly,512800.SH,银行ETF华宝,0.4937893899121794,1070807.2885447647
2024-08-09,weekly,(空仓),(空仓),0.0,1055077.195054535
2024-08-16,weekly,518880.SH,黄金ETF,1.0,1054549.6551599428
2024-08-23,weekly,512800.SH,银行ETF华宝,0.37931744770392367,1063880.548630934
2024-08-23,weekly,513100.SH,纳指ETF,0.23557176879205113,1063880.548630934
2024-08-23,weekly,518880.SH,黄金ETF,0.3851107835040251,1063880.548630934
2024-08-30,weekly,513500.SH,标普500ETF,0.32540476172101035,1035534.1964990871
2024-08-30,weekly,513100.SH,纳指ETF,0.2542753247945774,1035534.1964990871
2024-08-30,weekly,518880.SH,黄金ETF,0.4203199134844122,1035534.1964990871
2024-09-06,weekly,159985.SZ,豆粕ETF华夏,0.31814459412005863,1016354.9213008592
2024-09-06,weekly,513500.SH,标普500ETF,0.29139568640439867,1016354.9213008592
2024-09-06,weekly,518880.SH,黄金ETF,0.3904597194755427,1016354.9213008592
2024-09-13,weekly_regime,518880.SH,黄金ETF,1.0,1020323.6651168675
2024-09-20,weekly,159985.SZ,豆粕ETF华夏,0.44351404414288087,1029157.3359800124
2024-09-20,weekly,518880.SH,黄金ETF,0.5564859558571191,1029157.3359800124
2024-09-27,weekly,159934.SZ,黄金ETF易方达,0.38766049935654967,1035360.8171530504
2024-09-27,weekly,518880.SH,黄金ETF,0.38732412262141896,1035360.8171530504
2024-09-27,weekly,513100.SH,纳指ETF,0.2250153780220313,1035360.8171530504
2024-10-11,weekly,159934.SZ,黄金ETF易方达,0.4277726919814457,1041302.772721525
2024-10-11,weekly,513100.SH,纳指ETF,0.25146087011288487,1041302.772721525
2024-10-11,weekly,513500.SH,标普500ETF,0.3207664379056694,1041302.772721525
2024-10-18,weekly,159934.SZ,黄金ETF易方达,0.42801044519352477,1069225.528578402
2024-10-18,weekly,513500.SH,标普500ETF,0.3179300528297649,1069225.528578402
2024-10-18,weekly,513100.SH,纳指ETF,0.25405950197671023,1069225.528578402
2024-10-25,weekly,159934.SZ,黄金ETF易方达,0.42468893756761045,1067030.3770231353
2024-10-25,weekly,513500.SH,标普500ETF,0.3182522125784387,1067030.3770231353
2024-10-25,weekly,513100.SH,纳指ETF,0.25705884985395083,1067030.3770231353
2024-11-01,weekly,159934.SZ,黄金ETF易方达,0.42363744980836154,1065052.806241139
2024-11-01,weekly,513100.SH,纳指ETF,0.2575736932308699,1065052.806241139
2024-11-01,weekly,513500.SH,标普500ETF,0.3187888569607685,1065052.806241139
2024-11-08,weekly,513100.SH,纳指ETF,0.25602940394984347,1085380.5663956604
2024-11-08,weekly,159934.SZ,黄金ETF易方达,0.4113634239356295,1085380.5663956604
2024-11-08,weekly,159985.SZ,豆粕ETF华夏,0.33260717211452695,1085380.5663956604
2024-11-15,weekly,513100.SH,纳指ETF,0.2875383922209839,1061369.556584597
2024-11-15,weekly,513500.SH,标普500ETF,0.3485776346862588,1061369.556584597
2024-11-15,weekly,159985.SZ,豆粕ETF华夏,0.36388397309275733,1061369.556584597
2024-11-22,weekly,513500.SH,标普500ETF,0.2483481663327888,1064173.5278274943
2024-11-22,weekly,513100.SH,纳指ETF,0.2046299958876125,1064173.5278274943
2024-11-22,weekly,511090.SH,30年国债ETF鹏扬,0.5470218377795988,1064173.5278274943
2024-11-29,weekly,513500.SH,标普500ETF,0.24493242906689358,1078195.6449093865
2024-11-29,weekly,513100.SH,纳指ETF,0.20376243330188248,1078195.6449093865
2024-11-29,weekly,511090.SH,30年国债ETF鹏扬,0.551305137631224,1078195.6449093865
2024-12-06,weekly,513500.SH,标普500ETF,0.242688130951577,1096891.531836166
2024-12-06,weekly,513100.SH,纳指ETF,0.20202200665894898,1096891.531836166
2024-12-06,weekly,511090.SH,30年国债ETF鹏扬,0.5552898623894741,1096891.531836166
2024-12-13,weekly,513100.SH,纳指ETF,0.20439957426394617,1123572.803107685
2024-12-13,weekly,513500.SH,标普500ETF,0.24641731404659223,1123572.803107685
2024-12-13,weekly,511090.SH,30年国债ETF鹏扬,0.5491831116894617,1123572.803107685
2024-12-20,weekly,513100.SH,纳指ETF,0.19292227799903758,1111990.5522337924
2024-12-20,weekly,511090.SH,30年国债ETF鹏扬,0.5117406587399483,1111990.5522337924
2024-12-20,weekly,159934.SZ,黄金ETF易方达,0.2953370632610141,1111990.5522337924
2024-12-27,weekly,513100.SH,纳指ETF,0.1914924457042128,1125895.6580310627
2024-12-27,weekly,511090.SH,30年国债ETF鹏扬,0.5079117030902139,1125895.6580310627
2024-12-27,weekly,159934.SZ,黄金ETF易方达,0.3005958512055733,1125895.6580310627
2025-01-03,weekly,511090.SH,30年国债ETF鹏扬,0.5258323066759507,1137815.2463977356
2025-01-03,weekly,513100.SH,纳指ETF,0.2017790310820062,1137815.2463977356
2025-01-03,weekly,159985.SZ,豆粕ETF华夏,0.2723886622420431,1137815.2463977356
2025-01-10,weekly,511090.SH,30年国债ETF鹏扬,0.46238403442538495,1129436.4327954277
2025-01-10,weekly,159934.SZ,黄金ETF易方达,0.29394505839026497,1129436.4327954277
2025-01-10,weekly,159985.SZ,豆粕ETF华夏,0.24367090718435017,1129436.4327954277
2025-01-17,weekly,159934.SZ,黄金ETF易方达,0.35879968166235393,1144683.4919109803
2025-01-17,weekly,518880.SH,黄金ETF,0.36054254454926,1144683.4919109803
2025-01-17,weekly,159985.SZ,豆粕ETF华夏,0.28065777378838613,1144683.4919109803
2025-01-24,weekly,159985.SZ,豆粕ETF华夏,0.2818082227226161,1161798.4574528916
2025-01-24,weekly,159934.SZ,黄金ETF易方达,0.3582058014948282,1161798.4574528916
2025-01-24,weekly,518880.SH,黄金ETF,0.35998597578255564,1161798.4574528916
2025-02-07,weekly,159985.SZ,豆粕ETF华夏,0.28602579495875374,1196599.7653945305
