trade_date,strategy,benchmark
2021-02-24,1.3307189864491078,1.3080260303687634
2021-02-25,1.3552188946174346,1.3203181489515545
2021-02-26,1.328626609891553,1.284405880935165
2021-03-01,1.3273118421062435,1.3058568329718006
2021-03-02,1.320740160062587,1.2892263195950833
2021-03-03,1.329357442477298,1.314533622559653
2021-03-04,1.313243339684688,1.2742829597493373
2021-03-05,1.3082555521829133,1.2692214991564232
2021-03-08,1.3124638058497085,1.2243914196191854
2021-03-09,1.315765589695561,1.2000482043865992
2021-03-10,1.3135420538629778,1.2051096649795132
2021-03-11,1.3312469867194856,1.2362014943359845
2021-03-12,1.3278286264687187,1.2393347794649314
2021-03-15,1.3295539718412264,1.2147505422993492
2021-03-16,1.3247312818259724,1.2227042660882141
2021-03-17,1.325819709559061,1.2282477705471198
2021-03-18,1.3245812085194444,1.237888647866956
2021-03-19,1.3205093803627808,1.2043865991805254
2021-03-22,1.3199617753610429,1.218124849361292
2021-03-23,1.3233462750974228,1.2072788623764763
2021-03-24,1.3184233663899614,1.1889611954687875
2021-03-25,1.3181156845957451,1.1879971077368041
2021-03-26,1.3264230930395862,1.213063388768378
2021-03-29,1.328456023662126,1.215473608098337
2021-03-30,1.3197728547978238,1.2260785731501567
2021-03-31,1.3080076418957771,1.2171607616293083
2021-04-01,1.3295351045940025,1.2321041214750543
2021-04-02,1.3448148961261126,1.2439141961918534
2021-04-06,1.346323628190239,1.2371655820679681
2021-04-07,1.3535452523896025,1.2287298144131116
2021-04-08,1.3533598315936728,1.2313810556760665
2021-04-09,1.357625130152015,1.2142684984333576
2021-04-12,1.3488151024205441,1.1940226560617015
2021-04-13,1.3424460181916458,1.1923355025307303
2021-04-14,1.3482384013531767,1.1990841166546156
2021-04-15,1.352744864995293,1.1923355025307303
2021-04-16,1.3658717293309575,1.1961918534586649
2021-04-19,1.369898408311481,1.2265606170161485
2021-04-20,1.369837521752319,1.2246324415521814
2021-04-21,1.3620039953217147,1.2275247047481321
2021-04-22,1.3716525040673755,1.2265606170161485
2021-04-23,1.373050507692904,1.2388527355989394
2021-04-26,1.3754320524620698,1.2234273318872015
2021-04-27,1.3820434478439545,1.2265606170161485
2021-04-28,1.3697359834979788,1.2357194504699927
2021-04-29,1.3693610816714414,1.2468064593878043
2021-04-30,1.364098870486956,1.2359604724029887
2021-05-06,1.3825351062256703,1.2198120028922632
2021-05-07,1.4002115359133378,1.2051096649795132
2021-05-10,1.4114527195420803,1.2048686430465172
2021-05-11,1.3976417574610793,1.2111352133044109
2021-05-12,1.4103907581807213,1.2186068932272838
2021-05-13,1.3893464385873047,1.205350686912509
2021-05-14,1.380449532715727,1.2357194504699927
2021-05-17,1.3911882293046438,1.2504217883827426
2021-05-18,1.4003074391492412,1.2509038322487347
2021-05-19,1.3887723631759228,1.247529525186792
2021-05-20,1.3848516296756908,1.2509038322487347
2021-05-21,1.3788022241849711,1.23764762593396
2021-05-24,1.376744161911644,1.2443962400578452
2021-05-25,1.3766403527331428,1.2839238370691732
2021-05-26,1.3853357646967266,1.2841648590021693
2021-05-27,1.3808408530190057,1.2887442757290914
2021-05-28,1.3811161164372519,1.2851289467341527
2021-05-31,1.3900422807097248,1.2865750783321281
2021-06-01,1.3985292183373426,1.2885032537960954
2021-06-02,1.3789269745745556,1.2781393106772716
2021-06-03,1.3732316027561775,1.2682574114244396
2021-06-04,1.3585568911323338,1.2762111352133043
2021-06-07,1.3682338640497378,1.2747650036153289
2021-06-08,1.3753093051543213,1.264642082429501
2021-06-09,1.3743756921702963,1.2665702578934683
2021-06-10,1.3706024969190824,1.2747650036153289
2021-06-11,1.3809037064465999,1.2629549288985298
2021-06-15,1.3625805209944006,1.2487346348517716
2021-06-16,1.3562923328040872,1.2316220776090625
2021-06-17,1.3487040876993548,1.2342733188720174
2021-06-18,1.3416743130107884,1.2354784285369969
2021-06-21,1.323374394128662,1.2337912750060256
2021-06-22,1.3484918203517449,1.2400578452639188
2021-06-23,1.3605272537503053,1.247529525186792
2021-06-24,1.3584341348983815,1.2506628103157387
2021-06-25,1.362097092889248,1.2701855868884067
2021-06-28,1.364713491454152,1.27235478428537
2021-06-29,1.365236771167133,1.2593395999035912
2021-06-30,1.3688997291579994,1.2668112798264644
2021-07-01,1.3725626871488656,1.2663292359604723
2021-07-02,1.384074840834445,1.2323451434080501
2021-07-05,1.3914007568161775,1.2340322969390214
2021-07-06,1.3940171553810818,1.2357194504699927
2021-07-07,1.3919240365291583,1.2484936129187756
2021-07-08,1.3877377988253112,1.237888647866956
2021-07-09,1.3887843582512729,1.2321041214750543
2021-07-12,1.3903609532172387,1.2484936129187756
2021-07-13,1.404251186636204,1.25234996384671
2021-07-14,1.4054544285477242,1.2386117136659436
2021-07-15,1.408743522949014,1.2550012051096648
2021-07-16,1.4143928054115689,1.242709086526874
2021-07-19,1.4086558199046415,1.2480115690527838
2021-07-20,1.4100224220798365,1.244878283923837
2021-07-21,1.40963060245788,1.2542781393106772
2021-07-22,1.4041034401519277,1.2554832489756567
2021-07-23,1.4048586282231854,1.2429501084598698
2021-07-26,1.4073552530899802,1.2007712701855868
2021-07-27,1.3978441505505061,1.1590744757772957
2021-07-28,1.4026147806349039,1.1614846951072548
2021-07-29,1.4077606175557686,1.1824536032778983
2021-07-30,1.414224347955613,1.1742588575560375
2021-08-02,1.4038333483006582,1.203422511448542
2021-08-03,1.3961685805570911,1.2039045553145336
2021-08-04,1.4074347789415085,1.2145095203663532
2021-08-05,1.4079989999284166,1.2072788623764763
2021-08-06,1.41658939115661,1.203422511448542
2021-08-09,1.4065546685185442,1.2166787177633165
2021-08-10,1.4059186648271702,1.230416967944083
2021-08-11,1.4187520599801768,1.2239093757531936
2021-08-12,1.4284756919236565,1.2161966738973247
2021-08-13,1.4335329287176717,1.2096890817064354
2021-08-16,1.4374866178640562,1.2089660159074476
2021-08-17,1.4321183617513018,1.1819715594119065
2021-08-18,1.4350348595917461,1.1947457218606894
2021-08-19,1.4291383957373893,1.1865509761388287
2021-08-20,1.428388844486145,1.1648590021691974
2021-08-23,1.4375989651542938,1.1822125813449025
2021-08-24,1.4458219734640554,1.1947457218606894
2021-08-25,1.455004644876224,1.198120028922632
2021-08-26,1.4607338023756151,1.1776331646179803
2021-08-27,1.466964890235297,1.180766449746927
2021-08-30,1.4702516796689582,1.1764280549530008
2021-08-31,1.473984180542985,1.1759460110870088
2021-09-01,1.4728796539932676,1.192817546396722
2021-09-02,1.4701869656847315,1.1918534586647385
2021-09-03,1.4716577297174362,1.1853458664738492
2021-09-06,1.477090558393218,1.2055917088455048
2021-09-07,1.4736370835763366,1.2207760906242469
2021-09-08,1.45988521955602,1.2157146300313328
2021-09-09,1.454553962085686,1.215232586165341
2021-09-10,1.4607102682726933,1.2270426608821403
2021-09-13,1.4586372464016566,1.2205350686912508
2021-09-14,1.4507320055934922,1.2046276211135214
2021-09-15,1.4487302693979625,1.1918534586647385
2021-09-16,1.4454007027101372,1.178356230416968
2021-09-17,1.4435292764411347,1.187756085803808
2021-09-22,1.4367745307840205,1.1798023620149432
2021-09-23,1.439303040128981,1.1867919980718247
2021-09-24,1.4373562974404512,1.188479151602796
2021-09-27,1.4318391333678722,1.1961918534586649
2021-09-28,1.4232843796043915,1.1940226560617015
2021-09-29,1.416858792864579,1.1860689322728368
2021-09-30,1.4077624086080054,1.1894432393347794
2021-10-08,1.4024803721884465,1.2065557965774887
2021-10-11,1.4154535653048856,1.2063147746444927
2021-10-12,1.4048960945274802,1.1937816341287057
2021-10-13,1.4062188626779732,1.2072788623764763
2021-10-14,1.419400291003792,1.2007712701855868
2021-10-15,1.413677552385157,1.2065557965774887
2021-10-18,1.4421540588656252,1.1925765244637263
2021-10-19,1.466355856993743,1.2039045553145336
2021-10-20,1.4371793203634058,1.200530248252591
2021-10-21,1.4279444594839072,1.2058327307785008
2021-10-22,1.4181437313286638,1.2137864545673656
2021-10-25,1.4186683667982476,1.217883827428296
2021-10-26,1.415177741158024,1.2137864545673656
2021-10-27,1.4056488221870969,1.197879006989636
2021-10-28,1.4031308182489952,1.192817546396722
2021-10-29,1.4066397553891221,1.200530248252591
2021-11-01,1.40702258679319,1.1966738973246565
2021-11-02,1.4120329553729476,1.1841407568088698
2021-11-03,1.414299613085717,1.1793203181489516
2021-11-04,1.4091551416440344,1.190648348999759
2021-11-05,1.412053062352404,1.1865509761388287
2021-11-08,1.422293106861643,1.185586888406845
2021-11-09,1.4281919823739326,1.1851048445408532
2021-11-10,1.4245501061136001,1.1790792962159558
2021-11-11,1.4416323196438958,1.198361050855628
2021-11-12,1.4462484072627633,1.197879006989636
2021-11-15,1.444979722529467,1.1964328753916607
2021-11-16,1.4476982973726376,1.195468787659677
2021-11-17,1.4425620486286759,1.195227765726681
2021-11-18,1.4479854451960603,1.1846228006748614
2021-11-19,1.445627621557827,1.197879006989636
2021-11-22,1.4329517710659139,1.2010122921185826
2021-11-23,1.4096559056722318,1.2017353579175705
2021-11-24,1.3977267088201395,1.2043865991805254
2021-11-25,1.396395784768412,1.1998071824536032
2021-11-26,1.4010746114266017,1.1896842612677754
2021-11-29,1.3989284727601925,1.1879971077368041
2021-11-30,1.392019639456927,1.1836587129428777
2021-12-01,1.3894089549668909,1.1867919980718247
2021-12-02,1.3862681280535314,1.1892022174017836
2021-12-03,1.3909499788887012,1.2000482043865992
2021-12-06,1.3755697974065417,1.1988430947216198
2021-12-07,1.3775211942777588,1.2055917088455048
2021-12-08,1.381324964449278,1.22294528802121
2021-12-09,1.3927843008114067,1.2431911303928658
2021-12-10,1.400040750930788,1.2395758013979272
2021-12-13,1.4009995398775192,1.242709086526874
2021-12-14,1.3856235725195654,1.235237406604001
2021-12-15,1.3875014234835226,1.2241503976861894
2021-12-16,1.3978356010492747,1.2306579898770789
2021-12-17,1.4125132495334922,1.213063388768378
2021-12-20,1.4061220577601565,1.1949867437936852
2021-12-21,1.4042859141500075,1.2000482043865992
2021-12-22,1.4153509029839635,1.2007712701855868
2021-12-23,1.4393133221717893,1.209930103639431
2021-12-24,1.4465590045694274,1.2043865991805254
2021-12-27,1.4366152948523083,1.205350686912509
2021-12-28,1.4438126580498394,1.2116172571704025
2021-12-29,1.4310205138974652,1.195468787659677
2021-12-30,1.4388860970065351,1.2041455772475296
2021-12-31,1.4429062698757087,1.2070378404434803
2022-01-04,1.4644714324220058,1.202699445649554
2022-01-05,1.4755844698117877,1.1913714147987466
2022-01-06,1.4588242135991512,1.177874186550976
2022-01-07,1.452681365746455,1.180766449746927
2022-01-10,1.4725494479653307,1.1838997348758737
2022-01-11,1.4627874606617979,1.173053747891058
2022-01-12,1.4758858553380148,1.185586888406845
2022-01-13,1.4653198916142376,1.166064111834177
2022-01-14,1.4579829834960947,1.1554591467823572
2022-01-17,1.45178881868847,1.1653410460351892
2022-01-18,1.4511613551997296,1.1764280549530008
2022-01-19,1.4509560988574275,1.1520848397204146
2022-01-20,1.4755548792829225,1.1612436731742588
2022-01-21,1.4662581920120195,1.153048927452398
2022-01-24,1.4617125019969779,1.1535309713183899
2022-01-25,1.451595322200693,1.1279826464208242
2022-01-26,1.4595692563302296,1.134249216678718
2022-01-27,1.437654905605973,1.1147264401060497
2022-01-28,1.4386330641504996,1.0976138828633406
2022-02-07,1.4533476668914058,1.1149674620390457
2022-02-08,1.4742321382774441,1.1096649795131357
2022-02-09,1.4777154803122354,1.1190648348999759
2022-02-10,1.4861119537749536,1.116413593637021
2022-02-11,1.4836281296447043,1.1077368040491684
2022-02-14,1.4839330932531336,1.0959267293323691
2022-02-15,1.4842701480856468,1.1060496505181971
2022-02-16,1.4834724177485528,1.1111111111111112
2022-02-17,1.4879696880557094,1.1135213304410703
2022-02-18,1.503748316095637,1.119305856832972
2022-02-21,1.5019228434804586,1.1152084839720413
2022-02-22,1.5127175018241614,1.1007471679922873
2022-02-23,1.510294094248327,1.1123162207760906
2022-02-24,1.5302346881175144,1.091829356471439
2022-02-25,1.5093295161303673,1.1002651241262955
