date,kind,ts_code,name,weight,nav
2025-03-14,weekly,518880.SH,黄金ETF,0.45040022819651054,1225028.2964928243
2025-03-14,weekly,513100.SH,纳指ETF,0.044172606042376765,1225028.2964928243
2025-03-14,weekly,513500.SH,标普500ETF,0.055827393957623206,1225028.2964928243
2025-03-21,weekly,159934.SZ,黄金ETF易方达,0.4498128113762769,1243408.7724396894
2025-03-21,weekly,518880.SH,黄金ETF,0.4501871886237232,1243408.7724396894
2025-03-21,weekly,513100.SH,纳指ETF,0.04440619833730033,1243408.7724396894
2025-03-21,weekly,513500.SH,标普500ETF,0.05559380166269965,1243408.7724396894
2025-03-28,weekly,518880.SH,黄金ETF,0.45027185516367324,1270549.0785966243
2025-03-28,weekly,159934.SZ,黄金ETF易方达,0.4497281448363268,1270549.0785966243
2025-03-28,weekly,513100.SH,纳指ETF,0.044428733742984776,1270549.0785966243
2025-03-28,weekly,513500.SH,标普500ETF,0.0555712662570152,1270549.0785966243
2025-04-11,weekly,518880.SH,黄金ETF,0.2887855422849308,1318353.096185342
2025-04-11,weekly,159934.SZ,黄金ETF易方达,0.2875958264612815,1318353.096185342
2025-04-11,weekly,511090.SH,30年国债ETF鹏扬,0.4236186312537877,1318353.096185342
2025-04-18,weekly,518880.SH,黄金ETF,0.2910543823091415,1350430.2446796643
2025-04-18,weekly,159934.SZ,黄金ETF易方达,0.2899249512816319,1350430.2446796643
2025-04-18,weekly,511090.SH,30年国债ETF鹏扬,0.4190206664092265,1350430.2446796643
2025-04-22,intraday_switch,511090.SH,30年国债ETF鹏扬,0.6648523417447454,1385996.66009764
2025-04-22,intraday_switch,159985.SZ,豆粕ETF华夏,0.33514765825525455,1385996.66009764
2025-04-25,weekly,518880.SH,黄金ETF,0.19282899122348895,1380300.9358080265
2025-04-25,weekly,159934.SZ,黄金ETF易方达,0.18994284376310225,1380300.9358080265
2025-04-25,weekly,159985.SZ,豆粕ETF华夏,0.1608976213242083,1380300.9358080265
2025-04-25,weekly,513500.SH,标普500ETF,0.01634289470309449,1380300.9358080265
2025-04-25,weekly,511090.SH,30年国债ETF鹏扬,0.04406482266477211,1380300.9358080265
2025-05-09,weekly,513500.SH,标普500ETF,0.12961169353382423,1374759.5284043709
2025-05-09,weekly,159934.SZ,黄金ETF易方达,0.19909208469239303,1374759.5284043709
2025-05-09,weekly,518880.SH,黄金ETF,0.20185519318502954,1374759.5284043709
2025-05-16,weekly,513500.SH,标普500ETF,0.7358202989496979,1355061.7561519784
2025-05-23,weekly,513500.SH,标普500ETF,0.779420095911048,1341516.1311060528
2025-05-30,weekly,513500.SH,标普500ETF,0.42857249453985224,1350961.6454496738
2025-05-30,weekly,159985.SZ,豆粕ETF华夏,0.5714275054601478,1350961.6454496738
2025-06-06,weekly,513500.SH,标普500ETF,0.23122896434319842,1368535.2782205248
2025-06-06,weekly,159934.SZ,黄金ETF易方达,0.3273010704203302,1368535.2782205248
2025-06-06,weekly,518880.SH,黄金ETF,0.3309498189824086,1368535.2782205248
2025-06-13,weekly,159985.SZ,豆粕ETF华夏,0.2897476274926674,1380160.7197897264
2025-06-13,weekly,159934.SZ,黄金ETF易方达,0.30346753447829006,1380160.7197897264
2025-06-13,weekly,518880.SH,黄金ETF,0.3067848380290426,1380160.7197897264
2025-06-13,weekly,511090.SH,30年国债ETF鹏扬,0.07193818051571813,1380160.7197897264
2025-06-13,weekly,513500.SH,标普500ETF,0.028061819484281846,1380160.7197897264
2025-06-20,weekly,159985.SZ,豆粕ETF华夏,0.2714649186152117,1366914.2452164595
2025-06-20,weekly,511090.SH,30年国债ETF鹏扬,0.5256729103154534,1366914.2452164595
2025-06-20,weekly,513500.SH,标普500ETF,0.2028621710693349,1366914.2452164595
2025-06-27,weekly,513500.SH,标普500ETF,0.20080745499287986,1359341.4059977133
2025-06-27,weekly,511090.SH,30年国债ETF鹏扬,0.5280302718710761,1359341.4059977133
2025-06-27,weekly,159985.SZ,豆粕ETF华夏,0.2711622731360441,1359341.4059977133
2025-07-04,weekly,513100.SH,纳指ETF,0.4788502369848318,1366671.2764823206
2025-07-04,weekly,513500.SH,标普500ETF,0.5211497630151681,1366671.2764823206
2025-07-11,weekly,513500.SH,标普500ETF,0.5236346387511414,1364048.6356465134
2025-07-11,weekly,513100.SH,纳指ETF,0.47636536124885875,1364048.6356465134
2025-07-18,weekly,513100.SH,纳指ETF,0.2735876095751927,1381974.4874522756
2025-07-18,weekly,513500.SH,标普500ETF,0.3013950132918882,1381974.4874522756
2025-07-18,weekly,159985.SZ,豆粕ETF华夏,0.4250173771329191,1381974.4874522756
2025-07-25,weekly,159985.SZ,豆粕ETF华夏,0.4232100992096897,1379562.809575637
2025-07-25,weekly,513100.SH,纳指ETF,0.27474444347067234,1379562.809575637
2025-07-25,weekly,513500.SH,标普500ETF,0.302045457319638,1379562.809575637
2025-08-01,weekly,513100.SH,纳指ETF,0.27510210325580764,1381342.4786826062
2025-08-01,weekly,513500.SH,标普500ETF,0.3036339789757629,1381342.4786826062
2025-08-01,weekly,159985.SZ,豆粕ETF华夏,0.4212639177684295,1381342.4786826062
2025-08-08,weekly,513500.SH,标普500ETF,0.3003294841896776,1394907.7009758549
2025-08-08,weekly,513100.SH,纳指ETF,0.2712819132243295,1394907.7009758549
2025-08-08,weekly,159985.SZ,豆粕ETF华夏,0.42838860258599304,1394907.7009758549
2025-08-15,weekly,513100.SH,纳指ETF,0.27013551810620795,1418256.13021382
2025-08-15,weekly,513500.SH,标普500ETF,0.299817013255084,1418256.13021382
2025-08-15,weekly,159985.SZ,豆粕ETF华夏,0.43004746863870813,1418256.13021382
2025-08-22,weekly,159985.SZ,豆粕ETF华夏,0.4298332871638237,1389601.027456568
2025-08-22,weekly,513100.SH,纳指ETF,0.2691498235491488,1389601.027456568
2025-08-22,weekly,513500.SH,标普500ETF,0.30101688928702747,1389601.027456568
2025-08-29,weekly,513500.SH,标普500ETF,0.29926360611364583,1401607.3334487958
2025-08-29,weekly,159985.SZ,豆粕ETF华夏,0.4323676930651787,1401607.3334487958
